FECHA,CO,NO,NO2,NOX,O3,PM10,SO2
29/04/2021,0.32,19,21,40,5,16,2
29/04/2021,0.94,72,25,97,4,29,2
29/04/2021,1.39,114,25,138,3,56,3
29/04/2021,1.3,89,40,128,5,46,3
29/04/2021,0.76,39,44,83,13,32,3
29/04/2021,0.87,27,52,79,28,62,3
29/04/2021,0.79,17,59,76,48,75,3
29/04/2021,0.64,9,45,55,71,29,3
29/04/2021,0.45,3,31,33,104,51,3
29/04/2021,0.46,2,29,31,118,46,3
29/04/2021,0.47,2,32,34,113,38,3
29/04/2021,0.6,3,40,42,85,99,2
29/04/2021,0.62,2,45,48,72,35,2
29/04/2021,0.25,1,21,22,70,40,2
29/04/2021,0.49,1,35,37,62,99,2
29/04/2021,0.34,2,28,30,37,199,2
29/04/2021,0.19,1,16,17,46,-99,2
29/04/2021,0.12,0,12,12,50,2,1
29/04/2021,0.12,0,12,13,48,32,1
29/04/2021,0.31,2,24,27,29,26,1
30/04/2021,0.24,2,20,23,26,13,1
30/04/2021,0.28,2,23,25,18,24,1
30/04/2021,0.13,1,14,15,25,16,1
30/04/2021,0.12,1,14,15,24,25,1
30/04/2021,0.2,9,18,27,18,26,1
30/04/2021,0.93,50,34,85,4,45,2
30/04/2021,1.46,112,35,146,3,65,3
30/04/2021,1.65,98,37,136,4,81,3
30/04/2021,0.74,27,40,67,18,56,3
30/04/2021,0.56,17,37,55,32,49,3
30/04/2021,0.6,11,41,52,52,92,3
30/04/2021,0.63,5,36,41,80,55,3
30/04/2021,0.54,3,29,32,99,53,3
30/04/2021,0.57,2,28,29,117,63,2
30/04/2021,0.57,1,31,32,100,202,2
30/04/2021,0.55,2,30,31,70,113,2
30/04/2021,0.93,14,49,63,30,136,2
30/04/2021,0.81,6,44,50,35,39,2
30/04/2021,0.36,3,27,31,33,-99,3
30/04/2021,0.4,4,29,33,29,66,3
30/04/2021,0.98,32,38,69,10,41,2
30/04/2021,1.41,69,41,110,3,14,3
30/04/2021,0.89,28,32,60,5,9,2
30/04/2021,0.69,14,26,41,6,29,2
01/05/2021,0.48,12,20,33,6,28,2
01/05/2021,0.28,5,16,20,8,11,1
01/05/2021,0.32,7,14,21,7,10,1
01/05/2021,0.36,7,15,22,6,29,1
01/05/2021,0.41,19,16,35,4,39,2
01/05/2021,0.69,37,19,55,3,45,2
01/05/2021,1.42,102,21,124,3,91,3
01/05/2021,1.5,98,31,129,4,131,3
01/05/2021,1.02,39,52,92,18,28,2
01/05/2021,0.59,13,34,46,41,19,3
01/05/2021,0.25,3,13,17,55,-99,2
01/05/2021,0.17,2,8,10,63,23,1
01/05/2021,0.18,1,9,10,64,18,1
01/05/2021,0.23,1,13,14,71,29,2
01/05/2021,0.18,1,8,10,58,36,1
01/05/2021,0.12,1,7,8,56,32,1
01/05/2021,0.11,1,5,6,58,46,2
01/05/2021,0.1,0,5,6,56,52,2
01/05/2021,0.15,0,9,9,51,53,2
01/05/2021,0.13,1,8,9,52,14,2
01/05/2021,0.6,9,34,42,23,60,2
01/05/2021,0.4,6,26,33,28,45,2
01/05/2021,0.46,9,30,39,21,36,2
01/05/2021,0.47,8,29,37,18,44,2
02/05/2021,-99,-99,-99,-99,-99,47,-99
02/05/2021,-99,-99,-99,-99,-99,34,-99
02/05/2021,-99,-99,-99,-99,-99,22,-99
02/05/2021,0.32,2,19,21,18,29,2
02/05/2021,0.46,13,30,42,6,57,2
02/05/2021,0.73,36,29,64,2,54,2
02/05/2021,1.07,60,28,88,1,66,3
02/05/2021,1.3,68,29,97,2,83,3
02/05/2021,0.88,25,32,57,15,62,3
02/05/2021,0.48,9,24,33,39,-99,2
02/05/2021,0.26,4,12,15,51,-99,2
02/05/2021,0.11,1,5,6,49,17,1
02/05/2021,0.12,1,4,5,58,14,2
02/05/2021,0.22,1,9,10,67,25,2
02/05/2021,0.34,2,14,16,69,54,2
02/05/2021,0.38,2,16,17,85,65,2
02/05/2021,0.19,2,8,10,48,87,1
02/05/2021,0.38,4,19,23,42,93,2
02/05/2021,0.49,4,25,29,33,-99,2
02/05/2021,0.17,3,11,13,34,-99,2
02/05/2021,0.17,5,12,17,31,34,2
02/05/2021,0.18,2,13,15,27,38,2
02/05/2021,0.15,1,11,12,26,34,2
02/05/2021,0.15,2,10,12,26,12,2
03/05/2021,0.07,0,7,7,30,-99,2
03/05/2021,0.05,0,6,6,31,17,2
03/05/2021,0.14,1,12,13,16,50,2
03/05/2021,0.2,1,13,14,14,33,2
03/05/2021,0.37,11,24,34,3,31,2
03/05/2021,0.75,54,25,79,1,48,2
03/05/2021,1.14,80,26,106,1,69,3
03/05/2021,1.72,111,37,148,2,95,4
03/05/2021,1.16,45,52,97,15,31,3
03/05/2021,0.57,14,32,46,38,27,2
03/05/2021,0.48,11,31,43,47,-99,2
03/05/2021,0.35,5,21,26,65,33,2
03/05/2021,0.19,2,12,14,64,19,2
03/05/2021,0.09,1,5,7,53,9,1
03/05/2021,0.13,2,6,8,55,45,1
03/05/2021,0.11,1,7,8,53,44,1
03/05/2021,0.18,2,9,11,51,78,1
03/05/2021,0.19,3,12,15,45,73,1
03/05/2021,0.22,2,12,14,40,73,1
03/05/2021,0.21,2,12,14,34,44,2
03/05/2021,0.21,3,15,17,26,42,2
03/05/2021,0.18,1,11,13,30,48,2
03/05/2021,0.24,4,16,20,24,45,1
03/05/2021,0.24,3,16,20,22,39,2
04/05/2021,0.09,1,7,7,33,24,2
04/05/2021,0.06,0,4,4,36,18,2
04/05/2021,0.09,0,7,7,31,31,2
04/05/2021,0.18,3,16,19,15,45,2
04/05/2021,0.41,16,23,39,7,45,2
04/05/2021,0.74,55,31,86,1,61,2
04/05/2021,1.6,122,29,151,1,87,4
04/05/2021,1.38,91,36,126,3,107,3
04/05/2021,0.74,38,44,81,12,43,3
04/05/2021,0.7,29,48,77,23,33,3
04/05/2021,0.48,12,34,46,45,22,3
04/05/2021,0.38,6,28,34,66,6,3
04/05/2021,0.38,3,21,24,83,38,2
04/05/2021,0.37,2,21,23,104,39,2
04/05/2021,0.36,1,18,19,111,46,2
04/05/2021,0.37,1,18,19,108,43,2
04/05/2021,0.49,2,25,28,82,64,2
04/05/2021,0.56,4,36,40,53,104,2
04/05/2021,0.4,3,24,27,51,153,2
04/05/2021,0.36,2,22,24,53,84,1
04/05/2021,0.48,4,32,36,40,78,2
04/05/2021,0.42,2,28,30,42,45,2
04/05/2021,0.17,0,14,14,54,62,2
04/05/2021,0.14,0,9,9,58,13,3
05/05/2021,0.14,0,9,9,55,24,2
05/05/2021,0.12,0,7,7,56,37,2
05/05/2021,0.12,0,6,7,54,112,3
05/05/2021,0.15,0,8,8,49,97,6
05/05/2021,0.15,0,7,8,49,73,7
05/05/2021,0.22,3,15,19,39,44,5
05/05/2021,0.56,17,39,56,16,64,4
05/05/2021,0.32,3,18,21,38,98,6
05/05/2021,0.28,4,16,20,45,54,5
05/05/2021,0.34,5,17,22,53,43,3
05/05/2021,0.3,3,16,19,68,30,2
05/05/2021,0.33,2,17,19,82,54,2
05/05/2021,0.28,2,15,17,88,70,2
05/05/2021,0.28,2,16,17,80,59,2
05/05/2021,0.25,2,14,16,70,73,2
05/05/2021,0.39,5,24,29,52,76,3
05/05/2021,0.21,1,12,13,53,68,2
05/05/2021,0.12,0,7,7,49,8,2
05/05/2021,0.17,2,13,15,36,56,1
05/05/2021,0.41,5,20,26,24,41,1
05/05/2021,0.5,8,30,38,16,18,1
05/05/2021,0.26,5,19,24,20,14,1
05/05/2021,0.28,5,19,24,15,16,1
05/05/2021,0.19,3,14,17,16,10,1
06/05/2021,0.32,2,18,19,9,16,1
06/05/2021,0.27,1,18,20,11,2,1
06/05/2021,0.12,2,16,18,10,-99,1
06/05/2021,0.12,3,16,19,9,-99,1
06/05/2021,0.33,19,17,36,3,25,1
06/05/2021,0.44,22,21,43,2,7,1
06/05/2021,0.39,20,22,41,7,7,1
06/05/2021,0.28,11,18,28,19,1,2
06/05/2021,0.44,11,21,32,25,8,2
06/05/2021,0.36,11,23,34,30,32,2
06/05/2021,0.3,6,18,24,42,10,2
06/05/2021,0.31,6,20,26,53,28,4
06/05/2021,0.27,3,14,17,70,-99,2
06/05/2021,0.21,2,14,16,75,-99,4
06/05/2021,0.21,3,12,15,69,-99,3
06/05/2021,0.16,3,12,15,61,-99,3
06/05/2021,0.35,5,13,18,54,32,2
06/05/2021,0.3,4,13,16,49,83,1
06/05/2021,0.25,3,14,18,40,114,2
06/05/2021,0.29,3,16,19,32,51,2
06/05/2021,0.27,2,22,25,23,98,2
06/05/2021,0.31,1,11,12,31,51,1
06/05/2021,0.13,0,7,7,33,23,1
06/05/2021,0.07,1,9,9,30,9,1
07/05/2021,0.11,0,12,13,26,18,1
07/05/2021,0.02,0,5,5,32,10,1
07/05/2021,0.02,0,4,4,32,9,1
07/05/2021,0.06,0,12,12,25,19,2
07/05/2021,0.07,1,9,10,27,10,2
07/05/2021,0.17,6,19,25,18,1,1
07/05/2021,0.31,13,29,42,11,27,2
07/05/2021,0.23,6,19,25,22,23,2
07/05/2021,0.15,5,11,17,31,11,1
07/05/2021,0.24,9,20,29,28,27,2
07/05/2021,0.23,7,17,24,39,7,2
07/05/2021,0.25,6,18,24,47,37,2
07/05/2021,0.22,4,14,18,63,14,2
07/05/2021,0.18,3,13,15,68,23,1
07/05/2021,0.18,2,11,14,64,23,1
07/05/2021,0.22,3,13,16,55,54,1
07/05/2021,0.22,4,12,16,50,49,1
07/05/2021,0.38,5,16,21,42,45,1
07/05/2021,0.55,4,18,22,37,65,2
07/05/2021,0.37,2,16,19,31,98,1
07/05/2021,0.26,3,19,22,25,57,2
07/05/2021,0.17,0,12,12,27,33,4
07/05/2021,0.12,0,9,10,31,38,2
07/05/2021,0.09,0,10,10,24,56,-99
08/05/2021,-99,-99,-99,-99,-99,30,-99
08/05/2021,-99,-99,-99,-99,-99,11,-99
08/05/2021,-99,-99,-99,-99,-99,10,-99
08/05/2021,0.1,5,12,17,9,3,5
08/05/2021,0.19,15,16,31,5,13,3
08/05/2021,0.54,36,22,58,1,24,3
08/05/2021,0.97,86,23,109,0,53,4
08/05/2021,0.7,50,22,72,8,50,9
08/05/2021,0.31,13,18,31,19,28,12
08/05/2021,0.49,19,29,48,23,24,9
08/05/2021,0.46,12,30,42,41,41,7
08/05/2021,0.41,7,28,35,62,19,5
08/05/2021,0.26,3,16,19,75,15,3
08/05/2021,0.32,2,17,19,87,37,3
08/05/2021,0.29,3,20,23,74,11,3
08/05/2021,0.28,1,18,19,68,37,3
08/05/2021,0.17,1,12,12,77,8,10
08/05/2021,0.13,0,10,10,68,66,11
08/05/2021,0.4,5,27,33,48,55,4
08/05/2021,0.43,3,29,32,39,43,3
08/05/2021,0.58,4,26,30,36,118,3
08/05/2021,0.36,1,25,26,32,49,3
08/05/2021,0.13,0,10,11,42,-99,3
08/05/2021,0.23,2,15,17,36,-99,3
09/05/2021,0.36,4,24,27,23,-99,2
09/05/2021,0.38,3,24,26,19,-99,2
09/05/2021,0.32,9,25,34,13,-99,2
09/05/2021,0.28,3,18,21,16,-99,2
09/05/2021,0.28,2,19,21,12,-99,2
09/05/2021,0.34,12,28,40,5,-99,2
09/05/2021,0.67,31,31,61,2,-99,2
09/05/2021,0.67,23,31,54,8,-99,3
09/05/2021,0.58,12,32,44,28,-99,3
09/05/2021,0.4,6,23,29,51,-99,3
09/05/2021,0.38,5,24,29,61,-99,3
09/05/2021,0.39,4,27,31,72,-99,4
09/05/2021,0.28,2,17,20,76,-99,4
09/05/2021,0.19,2,10,12,78,-99,2
09/05/2021,0.24,1,12,13,76,-99,3
09/05/2021,0.43,2,20,22,61,-99,2
09/05/2021,0.38,1,19,20,56,-99,2
09/05/2021,0.37,1,20,21,55,-99,2
09/05/2021,0.46,3,27,30,42,-99,2
09/05/2021,0.27,1,17,18,45,-99,2
09/05/2021,0.14,0,9,9,43,-99,2
09/05/2021,0.11,0,7,8,35,-99,1
09/05/2021,0.13,2,8,10,31,-99,1
09/05/2021,0.32,3,20,23,14,-99,1
10/05/2021,0.21,1,14,16,20,-99,1
10/05/2021,0.13,2,11,13,20,-99,1
10/05/2021,0.09,0,8,8,23,-99,1
10/05/2021,0.13,1,13,14,17,-99,1
10/05/2021,0.17,9,15,23,11,-99,1
10/05/2021,0.81,43,25,68,0,-99,2
10/05/2021,1.02,79,23,102,0,-99,2
10/05/2021,0.91,49,31,81,4,-99,3
10/05/2021,0.36,13,23,36,24,-99,3
10/05/2021,0.33,9,22,31,39,-99,9
10/05/2021,0.26,5,17,22,51,-99,34
10/05/2021,0.28,6,21,27,58,-99,15
10/05/2021,0.3,3,20,24,77,-99,8
10/05/2021,0.39,3,23,26,100,-99,6
10/05/2021,0.37,2,21,23,121,-99,5
10/05/2021,0.52,1,30,31,119,-99,4
10/05/2021,0.51,1,27,28,102,-99,3
10/05/2021,0.46,1,24,24,87,-99,2
10/05/2021,0.53,4,32,36,50,-99,2
10/05/2021,0.24,1,16,17,46,-99,2
10/05/2021,0.14,1,10,11,47,-99,5
10/05/2021,0.05,0,7,7,44,-99,2
10/05/2021,0.02,0,5,5,43,-99,3
10/05/2021,0.02,0,4,5,44,-99,5
11/05/2021,0.01,0,4,4,41,-99,6
11/05/2021,0.05,1,8,9,34,-99,14
11/05/2021,0.07,1,8,8,28,-99,17
11/05/2021,0.13,3,11,15,21,-99,13
11/05/2021,0.24,7,16,24,12,-99,7
11/05/2021,0.67,34,26,60,2,-99,5
11/05/2021,1.02,69,24,93,0,-99,4
11/05/2021,0.69,44,30,74,4,-99,8
11/05/2021,0.61,45,39,85,6,-99,10
11/05/2021,0.6,30,42,72,17,-99,7
11/05/2021,0.67,21,46,67,34,-99,5
11/05/2021,0.4,6,29,35,64,-99,3
11/05/2021,0.37,3,22,24,89,-99,2
11/05/2021,0.41,2,24,26,94,-99,2
11/05/2021,0.38,3,22,24,64,-99,2
11/05/2021,0.25,2,15,17,58,-99,2
11/05/2021,0.27,2,18,20,49,-99,2
11/05/2021,0.3,3,19,22,39,-99,2
11/05/2021,0.49,6,31,37,22,-99,2
11/05/2021,0.32,3,28,31,28,-99,2
11/05/2021,0.26,2,27,28,29,-99,2
11/05/2021,0.17,0,17,18,37,-99,2
11/05/2021,0.12,0,11,12,41,-99,2
11/05/2021,0.08,0,9,9,39,-99,2
12/05/2021,0.06,0,8,8,37,-99,1
12/05/2021,0.03,1,7,8,37,-99,2
12/05/2021,0.05,1,8,9,25,-99,1
12/05/2021,0.06,1,8,10,23,-99,1
12/05/2021,0.24,12,19,32,10,-99,1
12/05/2021,0.67,42,30,72,1,-99,2
12/05/2021,1.28,116,29,145,0,-99,3
12/05/2021,1.14,69,36,105,3,-99,3
12/05/2021,1.37,70,58,128,9,-99,3
12/05/2021,0.89,24,59,83,36,-99,3
12/05/2021,0.51,9,33,42,55,-99,2
12/05/2021,0.51,15,48,64,47,-99,5
12/05/2021,0.31,6,26,32,67,-99,3
12/05/2021,0.21,1,15,16,80,-99,2
12/05/2021,0.18,1,13,14,74,-99,2
12/05/2021,0.11,0,8,9,59,-99,2
12/05/2021,0.12,0,8,8,56,-99,4
12/05/2021,0.2,2,14,15,46,-99,8
12/05/2021,0.18,3,18,21,23,-99,2
12/05/2021,0.18,2,16,19,20,-99,1
12/05/2021,0.11,1,11,11,22,-99,1
12/05/2021,0.07,0,8,8,24,-99,1
12/05/2021,0.04,1,7,7,24,-99,1
12/05/2021,0.02,0,5,5,25,-99,1
13/05/2021,0.03,0,6,6,21,-99,1
13/05/2021,0.01,0,5,5,22,-99,1
13/05/2021,0.03,1,9,9,17,-99,1
13/05/2021,0.04,1,11,12,16,-99,1
13/05/2021,0.07,1,14,15,15,-99,1
13/05/2021,0.2,10,17,28,12,-99,1
13/05/2021,0.21,14,17,31,10,-99,1
13/05/2021,0.25,10,19,29,12,-99,2
13/05/2021,0.38,18,21,40,14,-99,5
13/05/2021,0.28,11,20,32,21,-99,4
13/05/2021,0.22,10,17,27,27,-99,3
13/05/2021,0.2,8,16,23,29,-99,2
13/05/2021,0.2,8,16,24,29,-99,2
13/05/2021,0.19,7,14,21,37,-99,2
13/05/2021,0.14,5,11,16,38,-99,2
13/05/2021,0.15,5,13,18,32,-99,1
13/05/2021,0.19,6,15,21,27,-99,1
13/05/2021,0.21,5,16,21,25,-99,1
13/05/2021,0.17,5,17,22,21,-99,2
13/05/2021,0.12,3,13,16,20,-99,1
13/05/2021,0.06,1,10,11,23,-99,1
13/05/2021,0.04,1,8,9,25,-99,1
13/05/2021,0,0,6,7,27,-99,1
13/05/2021,0,0,6,6,25,-99,1
14/05/2021,-99,-99,-99,-99,-99,-99,-99
14/05/2021,-99,-99,-99,-99,-99,-99,-99
14/05/2021,-99,-99,-99,-99,-99,-99,-99
14/05/2021,0.08,0,4,4,26,-99,2
14/05/2021,0.1,2,7,9,22,-99,2
14/05/2021,0.12,1,8,9,21,-99,1
14/05/2021,0.1,0,6,7,22,-99,1
14/05/2021,0.39,19,19,38,11,-99,3
14/05/2021,0.48,25,26,51,7,-99,10
14/05/2021,0.41,18,23,41,13,-99,11
14/05/2021,0.34,14,19,33,21,-99,3
14/05/2021,0.28,8,18,26,27,-99,2
14/05/2021,0.28,10,18,28,31,-99,2
14/05/2021,0.24,5,16,21,37,-99,2
14/05/2021,0.29,5,15,20,49,-99,2
14/05/2021,0.27,3,14,17,52,-99,2
14/05/2021,0.25,2,14,17,44,-99,2
14/05/2021,0.24,3,13,16,41,-99,1
14/05/2021,0.2,0,10,11,42,-99,2
14/05/2021,0.35,4,23,27,21,-99,3
14/05/2021,0.31,4,27,31,10,-99,2
14/05/2021,0.22,1,15,16,17,-99,2
14/05/2021,0.19,1,13,13,16,-99,1
14/05/2021,0.12,0,10,10,18,-99,1
15/05/2021,0.11,1,9,9,18,-99,1
15/05/2021,0.11,0,9,10,15,-99,2
15/05/2021,0.13,3,12,15,8,-99,2
15/05/2021,0.16,1,14,15,7,-99,2
15/05/2021,0.13,1,15,16,8,-99,2
15/05/2021,0.19,5,16,20,7,-99,2
15/05/2021,0.46,37,19,56,2,-99,2
15/05/2021,0.45,25,18,43,5,-99,5
15/05/2021,0.46,21,17,37,11,-99,6
15/05/2021,0.43,20,21,41,18,-99,6
15/05/2021,0.42,10,22,32,37,-99,5
15/05/2021,0.42,8,26,34,55,-99,4
15/05/2021,0.5,4,31,35,68,-99,3
15/05/2021,0.66,4,40,44,68,-99,4
15/05/2021,0.51,3,34,36,59,-99,4
15/05/2021,0.6,2,36,38,49,-99,4
15/05/2021,0.59,5,36,41,41,-99,3
15/05/2021,0.34,3,22,25,27,-99,2
15/05/2021,0.45,7,27,34,26,-99,2
15/05/2021,0.68,13,35,48,15,-99,2
15/05/2021,0.66,14,33,47,15,-99,2
15/05/2021,0.18,0,9,10,39,-99,2
15/05/2021,0.12,0,6,6,46,-99,3
15/05/2021,0.18,1,9,10,40,-99,3
16/05/2021,0.24,2,23,25,25,-99,2
16/05/2021,0.1,0,10,11,39,-99,2
16/05/2021,0.05,0,4,4,42,-99,2
16/05/2021,0.14,1,10,11,30,-99,2
16/05/2021,0.13,1,13,14,27,-99,3
16/05/2021,-99,-99,-99,-99,-99,-99,-99
16/05/2021,0.18,8,18,25,15,-99,2
16/05/2021,0.34,12,27,39,14,-99,2
16/05/2021,0.23,9,20,29,27,-99,3
16/05/2021,0.19,7,17,23,38,-99,3
16/05/2021,0.22,7,19,26,48,-99,3
16/05/2021,0.26,5,19,23,63,-99,3
16/05/2021,0.25,4,20,23,71,-99,3
16/05/2021,0.2,1,15,16,85,-99,2
16/05/2021,0.16,1,13,14,85,-99,2
16/05/2021,0.15,1,16,17,74,-99,3
16/05/2021,0.07,2,10,12,41,-99,2
16/05/2021,0.13,3,14,17,39,-99,2
16/05/2021,0.68,18,37,55,17,-99,2
16/05/2021,1.04,36,39,75,3,-99,2
16/05/2021,0.7,24,31,55,7,-99,2
16/05/2021,0.45,12,27,39,16,-99,2
16/05/2021,0.18,2,17,20,22,-99,1
16/05/2021,0.04,0,8,9,29,-99,2
17/05/2021,0.1,2,12,14,23,-99,2
17/05/2021,0.1,1,20,21,14,-99,2
17/05/2021,0.14,3,28,32,5,-99,2
17/05/2021,0.15,4,15,19,12,-99,1
17/05/2021,0.28,19,18,37,4,-99,2
17/05/2021,0.83,56,23,78,0,-99,2
17/05/2021,1.22,99,22,121,1,-99,3
17/05/2021,0.81,50,30,80,5,-99,2
17/05/2021,1.33,71,56,127,9,-99,3
17/05/2021,0.68,18,47,65,38,-99,2
17/05/2021,0.27,5,22,27,63,-99,2
17/05/2021,0.19,2,15,17,76,-99,1
17/05/2021,0.12,1,12,13,82,-99,1
17/05/2021,0.12,1,11,12,90,-99,1
17/05/2021,0.06,1,8,9,78,-99,1
17/05/2021,0.02,1,7,7,64,-99,1
17/05/2021,0.12,1,13,14,53,-99,1
17/05/2021,0.2,4,22,26,46,-99,1
17/05/2021,0.18,2,20,22,43,-99,1
17/05/2021,0.34,5,28,33,26,-99,1
17/05/2021,0.54,13,39,52,14,-99,1
17/05/2021,0.68,14,40,54,7,-99,1
17/05/2021,0.38,4,28,32,16,-99,1
17/05/2021,0.2,1,21,22,24,-99,1
18/05/2021,0.13,1,17,18,27,-99,1
18/05/2021,0.06,0,11,12,31,-99,1
18/05/2021,0.06,1,11,11,30,-99,1
18/05/2021,0.1,1,15,16,22,-99,1
18/05/2021,0.18,4,25,29,12,-99,1
18/05/2021,0.7,49,36,85,2,-99,2
18/05/2021,1.22,104,35,140,0,-99,3
18/05/2021,0.87,59,40,99,3,-99,3
18/05/2021,0.75,38,47,84,16,-99,3
18/05/2021,0.43,15,38,54,35,-99,2
18/05/2021,0.29,8,28,36,52,-99,3
18/05/2021,0.12,4,20,24,67,-99,2
18/05/2021,0.04,2,14,16,72,-99,1
18/05/2021,0.11,3,20,22,59,-99,1
18/05/2021,0.2,7,25,32,56,-99,2
18/05/2021,0.07,3,19,21,70,-99,2
18/05/2021,0.14,3,24,27,58,-99,1
18/05/2021,0.18,4,26,30,47,-99,1
18/05/2021,0.34,5,38,43,34,-99,2
18/05/2021,0.92,33,59,92,10,-99,2
18/05/2021,1.43,62,63,125,0,-99,3
18/05/2021,0.75,19,47,66,16,-99,2
18/05/2021,0.35,3,37,41,25,-99,2
18/05/2021,0.26,3,30,33,19,-99,2
19/05/2021,0.2,1,24,25,15,-99,1
19/05/2021,0.15,2,21,22,18,-99,1
19/05/2021,0.12,1,15,16,23,-99,1
19/05/2021,0.33,1,18,19,22,-99,1
19/05/2021,0.4,15,40,56,5,-99,2
19/05/2021,0.96,62,38,100,1,-99,3
19/05/2021,1.49,110,33,143,1,-99,3
19/05/2021,1.21,83,42,126,4,-99,3
19/05/2021,0.52,23,44,67,22,-99,3
19/05/2021,0.21,10,26,36,43,-99,2
19/05/2021,-99,-99,-99,-99,-99,-99,-99
19/05/2021,-99,-99,-99,-99,-99,-99,-99
19/05/2021,-99,-99,-99,-99,-99,-99,-99
19/05/2021,-99,-99,-99,-99,-99,-99,-99
19/05/2021,-99,-99,-99,-99,-99,-99,-99
19/05/2021,-99,-99,-99,-99,-99,-99,-99
19/05/2021,-99,-99,-99,-99,-99,-99,-99
19/05/2021,-99,-99,-99,-99,-99,-99,-99
19/05/2021,-99,-99,-99,-99,-99,-99,-99
19/05/2021,-99,-99,-99,-99,-99,38,-99
19/05/2021,-99,-99,-99,-99,-99,17,-99
19/05/2021,-99,-99,-99,-99,-99,17,-99
19/05/2021,-99,-99,-99,-99,-99,18,-99
19/05/2021,-99,-99,-99,-99,-99,25,-99
20/05/2021,-99,-99,-99,-99,-99,20,-99
20/05/2021,-99,-99,-99,-99,-99,13,-99
20/05/2021,-99,-99,-99,-99,-99,18,-99
20/05/2021,0.13,1,16,17,23,23,5
20/05/2021,0.17,7,24,32,8,25,3
20/05/2021,0.67,58,31,89,2,39,3
20/05/2021,1.2,114,33,147,0,57,5
20/05/2021,1.13,97,42,138,3,27,7
20/05/2021,0.95,53,50,104,14,63,7
20/05/2021,0.5,19,42,61,33,58,6
20/05/2021,0.35,13,39,53,43,29,5
20/05/2021,0.32,8,30,38,57,33,5
20/05/2021,0.24,5,24,30,69,41,3
20/05/2021,0.21,4,22,26,83,38,4
20/05/2021,0.13,2,17,19,91,31,3
20/05/2021,0.13,3,18,21,81,27,3
20/05/2021,0.03,1,13,14,75,5,4
20/05/2021,0.03,1,14,15,73,30,8
20/05/2021,0.08,1,17,18,68,36,11
20/05/2021,0.09,1,18,19,59,49,7
20/05/2021,0.13,1,16,18,41,83,2
20/05/2021,0.05,1,15,16,40,34,2
20/05/2021,0.05,1,12,13,38,38,2
20/05/2021,0.03,0,12,12,39,32,1
21/05/2021,0,0,9,9,37,29,2
21/05/2021,0,0,9,9,32,29,2
21/05/2021,0.01,1,11,11,26,26,2
21/05/2021,0.1,1,14,15,18,24,2
21/05/2021,0.11,10,20,30,11,25,1
21/05/2021,0.56,36,33,69,4,33,2
21/05/2021,1.16,82,38,120,1,56,3
21/05/2021,1.16,60,43,103,4,72,3
21/05/2021,0.88,44,50,94,12,61,5
21/05/2021,0.97,32,64,96,27,65,6
21/05/2021,0.7,15,54,69,52,49,4
21/05/2021,0.2,4,23,27,73,20,2
21/05/2021,0.16,4,21,25,74,26,2
21/05/2021,0.13,2,15,17,83,30,2
21/05/2021,0.19,3,15,18,79,32,3
21/05/2021,0.07,1,12,13,80,30,5
21/05/2021,0.08,2,12,14,81,42,19
21/05/2021,0.12,3,16,19,75,42,22
21/05/2021,0.08,1,14,15,74,56,20
21/05/2021,0.38,2,18,19,40,105,3
21/05/2021,0.21,3,23,25,36,61,2
21/05/2021,0.74,1,17,18,35,64,2
21/05/2021,0.15,1,15,15,36,39,2
21/05/2021,0.09,1,16,17,32,39,2
22/05/2021,0.07,0,13,14,32,27,4
22/05/2021,0.13,1,16,18,24,29,3
22/05/2021,0.11,2,16,17,22,27,2
22/05/2021,0.08,2,15,17,20,27,2
22/05/2021,0.16,8,20,28,13,28,2
22/05/2021,0.44,21,27,48,6,38,2
22/05/2021,0.72,37,31,68,3,43,2
22/05/2021,0.55,26,33,59,15,37,3
22/05/2021,0.42,17,30,47,24,35,3
22/05/2021,0.24,9,23,32,44,10,2
22/05/2021,0.27,11,32,44,44,29,4
22/05/2021,0.18,5,24,29,65,25,3
22/05/2021,0.12,4,21,24,74,28,2
22/05/2021,0.04,3,12,15,73,18,2
22/05/2021,0.04,2,11,13,73,24,2
22/05/2021,0.04,2,12,14,73,25,5
22/05/2021,0.07,2,13,15,80,50,22
22/05/2021,0.07,1,14,15,77,56,18
22/05/2021,0.06,1,13,14,70,45,16
22/05/2021,0.1,2,16,18,48,98,7
22/05/2021,0.06,2,12,14,39,54,2
22/05/2021,0.08,1,14,14,37,40,2
22/05/2021,0.1,0,17,17,32,41,2
22/05/2021,0.15,0,15,15,32,40,2
23/05/2021,0.06,0,8,8,37,41,4
23/05/2021,0.15,0,12,12,30,36,33
23/05/2021,0.21,1,12,13,28,36,39
23/05/2021,0.14,1,10,11,29,34,27
23/05/2021,0.11,0,9,10,30,37,26
23/05/2021,0.12,0,10,10,27,34,26
23/05/2021,0.2,3,16,19,22,42,25
23/05/2021,0.12,2,12,13,31,34,24
23/05/2021,0.26,5,18,22,30,43,16
23/05/2021,0.23,5,17,22,37,41,11
23/05/2021,0.25,6,20,26,50,37,7
23/05/2021,0.2,4,19,23,65,42,4
23/05/2021,0.17,2,13,14,83,42,5
23/05/2021,0.09,1,8,10,80,37,5
23/05/2021,0.11,1,10,11,77,41,5
23/05/2021,0.07,1,8,10,76,31,12
23/05/2021,0.05,0,8,8,74,29,23
23/05/2021,0.05,1,10,12,57,26,3
23/05/2021,0.1,1,12,14,54,33,2
