FECHA,CO,NO,NO2,NOX,O3,SO2,PM10
29/11/2010,1.2,3,48,52,101,6,74
29/11/2010,1.2,6,53,59,89,6,69
29/11/2010,2.7,50,95,146,37,7,104
29/11/2010,2.8,56,92,148,15,7,121
29/11/2010,2.5,57,72,129,9,7,101
29/11/2010,3.6,138,67,205,2,8,90
29/11/2010,3.6,166,58,224,1,8,91
29/11/2010,2.8,134,51,185,1,7,77
29/11/2010,2.2,75,48,123,1,6,64
30/11/2010,1.5,33,46,79,1,5,56
30/11/2010,1.2,20,44,64,1,4,50
30/11/2010,0.9,5,40,45,1,4,47
30/11/2010,0.8,6,36,42,3,4,40
30/11/2010,0.6,3,28,30,8,3,36
30/11/2010,1.1,34,34,68,2,4,43
30/11/2010,2.0,129,34,163,2,6,63
30/11/2010,5.2,323,40,362,2,10,137
30/11/2010,3.1,147,45,192,4,8,107
30/11/2010,1.0,22,39,61,30,6,53
30/11/2010,0.7,15,33,48,41,6,38
30/11/2010,0.8,12,34,47,53,7,54
30/11/2010,0.8,10,39,49,66,8,63
30/11/2010,0.9,9,41,50,81,8,64
30/11/2010,0.9,8,39,47,83,7,53
30/11/2010,0.9,5,43,48,91,8,62
30/11/2010,0.9,3,48,51,96,8,87
30/11/2010,0.5,5,34,38,43,10,213
30/11/2010,0.5,3,27,30,27,26,147
30/11/2010,0.2,0,25,25,23,66,96
30/11/2010,0.5,7,30,37,13,44,68
30/11/2010,0.6,13,33,45,5,8,61
30/11/2010,0.5,7,34,40,3,43,64
30/11/2010,0.3,2,29,31,9,72,45
01/12/2010,0.2,0,21,22,16,49,31
01/12/2010,0.2,2,19,21,17,28,35
01/12/2010,0.2,0,20,19,14,30,39
01/12/2010,0.2,1,29,30,5,41,48
01/12/2010,0.3,7,32,40,4,64,44
01/12/2010,0.4,9,34,43,3,53,43
01/12/2010,0.6,24,34,58,2,48,51
01/12/2010,1.0,52,35,87,2,46,72
01/12/2010,1.2,65,37,102,3,50,94
01/12/2010,1.8,91,48,139,6,58,120
01/12/2010,1.9,71,61,131,13,56,130
01/12/2010,2.1,59,76,135,22,51,145
01/12/2010,2.0,42,89,131,35,46,146
01/12/2010,1.7,27,80,106,50,32,111
01/12/2010,1.2,13,56,69,57,20,82
01/12/2010,0.9,7,42,49,63,15,78
01/12/2010,0.8,6,40,47,59,13,92
01/12/2010,0.8,7,42,49,47,14,100
01/12/2010,0.6,4,37,42,37,50,97
01/12/2010,0.4,0,36,35,38,138,98
01/12/2010,0.5,4,39,42,28,128,91
01/12/2010,1.1,38,57,95,7,181,97
01/12/2010,1.3,46,60,106,3,125,91
01/12/2010,1.4,53,53,107,2,88,89
02/12/2010,0.9,18,48,66,5,63,74
02/12/2010,0.5,6,32,38,18,41,48
02/12/2010,0.4,1,26,27,20,25,43
02/12/2010,0.3,2,22,24,20,18,33
02/12/2010,0.3,4,29,33,10,14,29
02/12/2010,0.7,25,33,58,5,11,31
02/12/2010,2.3,136,37,172,2,10,54
02/12/2010,4.1,244,43,287,2,15,98
02/12/2010,3.5,178,48,225,4,17,115
02/12/2010,3.1,107,91,198,12,21,127
02/12/2010,2.3,48,79,127,31,17,84
02/12/2010,1.0,21,42,63,42,10,47
02/12/2010,0.7,10,28,37,58,8,52
02/12/2010,0.8,8,26,34,65,10,53
02/12/2010,0.6,7,20,26,62,19,49
02/12/2010,0.5,10,19,29,54,34,50
02/12/2010,0.4,9,23,33,47,24,57
02/12/2010,0.6,9,34,43,34,20,80
02/12/2010,1.1,10,52,61,13,23,95
02/12/2010,0.9,9,45,54,14,23,106
02/12/2010,0.8,4,39,43,14,8,74
02/12/2010,0.7,6,34,40,16,7,45
02/12/2010,1.7,65,46,110,3,18,90
02/12/2010,1.8,77,45,121,2,15,58
03/12/2010,0.8,16,33,49,12,12,32
03/12/2010,0.5,11,30,41,14,10,24
03/12/2010,0.7,3,24,27,18,9,24
03/12/2010,0.8,3,25,28,15,7,32
03/12/2010,0.8,5,26,31,12,6,27
03/12/2010,1.3,23,35,57,6,6,34
03/12/2010,2.5,114,37,151,2,8,49
03/12/2010,3.8,211,43,254,2,11,94
03/12/2010,3.3,163,47,210,5,16,94
03/12/2010,2.5,90,64,154,12,17,86
03/12/2010,2.3,54,70,124,26,12,79
03/12/2010,1.5,30,57,87,39,15,41
03/12/2010,0.6,16,22,37,41,9,-99
03/12/2010,0.6,14,21,35,43,8,34
03/12/2010,0.6,11,23,34,48,11,48
03/12/2010,0.5,10,23,33,50,13,72
03/12/2010,0.5,12,36,47,39,112,98
03/12/2010,0.5,12,36,48,29,46,95
03/12/2010,0.3,1,37,37,29,96,95
03/12/2010,0.4,1,41,42,17,101,78
03/12/2010,0.6,16,39,55,13,57,54
03/12/2010,1.6,85,49,133,5,83,55
03/12/2010,2.0,119,47,166,3,105,67
03/12/2010,1.7,99,44,142,3,75,69
04/12/2010,2.1,103,43,146,2,36,51
04/12/2010,1.0,30,36,66,4,11,13
04/12/2010,0.8,14,32,46,4,9,21
04/12/2010,0.8,23,34,57,3,12,22
04/12/2010,1.0,34,36,70,3,13,23
04/12/2010,1.0,35,34,69,2,12,34
04/12/2010,1.4,61,37,98,2,14,40
04/12/2010,2.2,101,38,139,3,13,72
04/12/2010,2.5,119,46,164,6,13,99
04/12/2010,3.5,152,98,250,12,19,136
04/12/2010,3.6,87,148,236,27,16,129
04/12/2010,2.1,44,88,132,38,12,62
04/12/2010,1.4,32,57,89,42,8,19
04/12/2010,0.7,15,33,48,44,6,9
04/12/2010,0.5,11,22,33,47,5,40
04/12/2010,0.4,12,22,33,47,6,64
04/12/2010,0.5,10,27,37,45,29,71
04/12/2010,0.6,11,35,46,24,57,53
04/12/2010,1.0,20,41,61,9,28,64
04/12/2010,0.8,11,38,49,10,63,74
04/12/2010,1.4,44,41,85,5,45,70
04/12/2010,1.7,74,44,118,2,30,61
04/12/2010,2.6,130,40,168,2,24,53
04/12/2010,1.5,57,39,96,2,17,37
05/12/2010,1.4,45,35,80,3,12,30
05/12/2010,0.8,22,30,52,8,9,16
05/12/2010,1.5,65,36,101,2,8,32
05/12/2010,1.4,58,31,89,3,7,17
05/12/2010,0.7,9,27,36,7,7,12
05/12/2010,0.7,16,28,43,4,5,19
05/12/2010,1.1,35,31,66,2,6,18
05/12/2010,1.3,63,31,94,4,7,31
05/12/2010,1.5,47,30,77,11,7,24
05/12/2010,1.3,41,35,76,18,18,47
05/12/2010,1.2,32,39,71,26,25,41
05/12/2010,0.8,19,37,56,39,17,39
05/12/2010,0.8,18,40,58,45,19,40
05/12/2010,0.5,11,32,43,52,13,32
05/12/2010,0.4,9,31,40,63,12,39
05/12/2010,0.4,8,25,34,61,11,45
05/12/2010,0.1,3,18,21,57,7,42
05/12/2010,0.2,4,22,25,40,11,106
05/12/2010,0.4,5,25,31,24,5,93
05/12/2010,0.3,1,20,21,25,42,88
05/12/2010,0.4,0,23,23,17,60,96
05/12/2010,0.4,1,28,29,10,96,59
05/12/2010,0.4,0,20,20,17,53,37
05/12/2010,0.5,0,17,17,19,14,23
06/12/2010,0.5,1,17,18,17,10,29
06/12/2010,0.6,4,17,21,15,18,20
06/12/2010,0.5,2,15,18,15,16,13
06/12/2010,0.5,3,15,17,13,10,18
06/12/2010,0.5,2,16,18,9,8,19
06/12/2010,0.8,19,20,39,5,7,24
06/12/2010,1.7,64,28,92,2,6,41
06/12/2010,2.8,132,37,167,2,10,69
06/12/2010,1.4,35,31,66,11,10,43
06/12/2010,0.7,10,14,24,28,7,5
06/12/2010,0.7,13,16,29,30,5,23
06/12/2010,0.9,16,22,38,33,6,36
06/12/2010,0.8,7,13,20,39,5,32
06/12/2010,0.9,-99,-99,-99,47,5,33
06/12/2010,0.9,-99,-99,-99,48,4,50
06/12/2010,0.8,-99,-99,-99,39,4,78
06/12/2010,1.0,-99,-99,-99,28,5,83
06/12/2010,1.0,-99,-99,-99,19,5,110
06/12/2010,1.0,-99,-99,-99,15,5,130
06/12/2010,0.9,-99,-99,-99,18,5,66
06/12/2010,0.9,-99,-99,-99,18,5,25
06/12/2010,0.8,-99,-99,-99,17,5,20
06/12/2010,0.7,-99,-99,-99,17,11,20
06/12/2010,0.7,-99,-99,-99,16,11,12
07/12/2010,0.8,-99,-99,-99,11,7,15
07/12/2010,0.8,-99,-99,-99,9,7,12
07/12/2010,0.7,-99,-99,-99,13,6,7
07/12/2010,0.7,-99,-99,-99,12,5,9
07/12/2010,0.8,-99,-99,-99,6,5,3
07/12/2010,1.0,-99,-99,-99,3,5,12
07/12/2010,1.9,-99,-99,-99,2,7,34
07/12/2010,2.3,-99,-99,-99,2,7,45
07/12/2010,1.3,-99,-99,-99,12,7,21
07/12/2010,1.0,-99,-99,-99,17,6,20
07/12/2010,-99,-99,-99,-99,-99,-99,-99
07/12/2010,-99,-99,-99,-99,-99,-99,-99
07/12/2010,-99,-99,-99,-99,-99,-99,40
07/12/2010,-99,-99,-99,-99,-99,-99,35
07/12/2010,-99,-99,-99,-99,-99,-99,38
07/12/2010,-99,-99,-99,-99,-99,-99,-99
07/12/2010,1.3,13,38,50,51,6,61
07/12/2010,1.7,38,53,92,28,7,86
07/12/2010,3.7,114,102,216,4,9,121
07/12/2010,4.8,198,90,288,2,11,124
07/12/2010,4.3,197,68,265,2,9,105
07/12/2010,3.9,160,64,225,2,8,106
07/12/2010,2.8,95,60,155,1,12,86
07/12/2010,2.2,67,52,119,2,15,78
08/12/2010,1.6,34,46,80,2,12,75
08/12/2010,1.4,25,41,66,5,10,62
08/12/2010,0.9,4,30,34,12,7,45
08/12/2010,0.8,4,31,35,12,6,35
08/12/2010,0.9,5,30,35,12,6,30
08/12/2010,1.0,13,33,46,6,6,27
08/12/2010,2.2,118,38,156,2,7,53
08/12/2010,4.3,251,41,292,2,11,111
08/12/2010,4.4,209,52,261,4,12,111
08/12/2010,2.9,96,71,167,14,14,114
08/12/2010,2.0,61,64,125,28,11,103
08/12/2010,0.9,10,22,32,49,11,56
08/12/2010,0.8,9,21,30,50,27,61
08/12/2010,0.8,9,20,28,52,26,76
08/12/2010,0.7,9,16,26,52,13,83
08/12/2010,0.7,10,17,26,39,5,62
08/12/2010,0.7,11,18,29,34,4,65
08/12/2010,0.8,12,27,39,22,5,70
08/12/2010,1.0,13,31,44,15,6,76
08/12/2010,1.0,14,33,46,11,5,53
08/12/2010,0.8,10,28,38,13,5,45
08/12/2010,0.8,12,29,40,9,4,36
08/12/2010,0.7,5,24,28,15,4,21
08/12/2010,0.6,3,21,24,19,4,16
09/12/2010,0.7,4,26,29,11,4,22
09/12/2010,0.7,4,30,34,5,3,25
09/12/2010,0.5,2,23,25,14,3,22
09/12/2010,0.4,1,15,15,26,4,17
09/12/2010,0.4,1,12,12,22,3,19
09/12/2010,0.6,10,18,27,12,3,15
09/12/2010,1.6,72,24,97,2,5,25
09/12/2010,2.5,136,31,168,2,6,57
09/12/2010,2.2,92,33,126,6,6,56
09/12/2010,2.2,79,50,129,12,6,57
09/12/2010,2.1,67,59,126,20,6,59
09/12/2010,1.3,39,47,86,29,5,33
09/12/2010,0.8,20,33,53,45,4,38
09/12/2010,0.8,18,30,48,47,4,38
09/12/2010,0.5,13,20,33,49,4,27
09/12/2010,0.4,10,18,29,48,4,35
09/12/2010,0.6,8,27,35,54,4,63
09/12/2010,0.8,25,44,69,31,5,75
09/12/2010,0.8,24,50,74,13,40,84
09/12/2010,0.5,7,40,47,18,56,58
09/12/2010,1.6,66,51,116,5,50,79
09/12/2010,1.7,69,50,119,3,53,77
09/12/2010,1.7,84,49,133,3,94,55
09/12/2010,1.2,60,41,100,3,51,44
10/12/2010,0.8,20,39,59,4,12,35
10/12/2010,1.0,34,42,77,4,14,38
10/12/2010,0.9,25,40,65,3,11,38
10/12/2010,0.5,9,34,43,8,11,33
10/12/2010,0.5,4,31,35,9,10,31
10/12/2010,1.1,43,36,79,2,11,44
10/12/2010,2.4,144,38,182,2,12,64
10/12/2010,3.6,225,44,268,3,15,100
10/12/2010,3.2,174,52,226,5,16,96
10/12/2010,4.4,204,99,303,9,24,141
10/12/2010,4.1,124,143,267,20,21,158
10/12/2010,3.0,63,113,176,36,15,100
10/12/2010,-99,-99,-99,-99,-99,-99,-99
10/12/2010,1.2,19,44,63,53,6,-99
10/12/2010,1.4,23,56,78,50,8,49
10/12/2010,1.5,23,53,76,48,7,46
10/12/2010,1.1,13,43,56,56,6,44
10/12/2010,2.6,80,78,158,20,8,79
10/12/2010,3.6,158,84,241,3,10,148
10/12/2010,3.2,118,72,190,3,15,124
10/12/2010,1.9,50,57,107,7,40,97
10/12/2010,2.0,68,54,123,7,47,81
10/12/2010,3.1,159,55,214,3,42,91
10/12/2010,3.0,139,52,191,3,41,92
11/12/2010,2.3,118,46,164,2,29,64
11/12/2010,1.7,68,45,112,2,18,47
11/12/2010,1.4,58,41,98,2,13,43
11/12/2010,1.0,26,38,63,2,13,36
11/12/2010,1.0,20,39,58,3,19,36
11/12/2010,1.2,39,38,77,2,18,43
11/12/2010,1.9,87,39,126,2,18,58
11/12/2010,3.2,174,46,220,3,22,95
11/12/2010,2.8,147,48,195,5,21,80
11/12/2010,4.1,167,99,267,10,22,141
11/12/2010,3.7,98,127,225,22,19,132
11/12/2010,2.6,56,109,165,37,18,108
11/12/2010,1.5,33,69,102,43,12,58
11/12/2010,0.7,10,22,32,60,7,31
11/12/2010,0.8,10,27,38,64,7,52
11/12/2010,0.8,11,28,39,69,8,60
11/12/2010,0.7,9,32,41,58,42,69
11/12/2010,1.0,17,49,66,25,65,76
11/12/2010,2.0,61,63,125,4,30,84
11/12/2010,2.0,67,58,125,4,45,79
11/12/2010,2.3,80,60,140,4,62,96
11/12/2010,3.4,165,56,221,3,48,96
11/12/2010,2.5,104,54,158,3,50,87
11/12/2010,2.2,77,55,132,5,51,84
12/12/2010,1.9,68,53,120,2,25,47
12/12/2010,1.9,67,49,116,2,20,52
12/12/2010,1.6,48,47,96,3,14,49
12/12/2010,1.2,19,41,61,8,11,41
12/12/2010,1.0,18,40,58,5,9,36
12/12/2010,0.8,8,31,39,13,8,29
12/12/2010,1.0,21,36,57,10,8,32
12/12/2010,1.8,46,39,85,9,9,85
12/12/2010,1.1,27,28,55,22,23,63
12/12/2010,0.5,7,16,23,40,15,46
12/12/2010,0.5,10,15,26,46,8,41
12/12/2010,0.5,9,19,28,51,6,37
12/12/2010,0.6,7,18,24,59,5,53
12/12/2010,0.6,4,16,21,70,5,51
12/12/2010,0.5,4,14,17,72,5,38
12/12/2010,0.8,8,24,32,66,5,51
12/12/2010,0.7,4,24,28,63,5,54
12/12/2010,0.7,4,28,32,48,5,56
12/12/2010,0.7,2,33,34,38,37,77
12/12/2010,0.8,3,36,39,27,75,88
12/12/2010,0.7,2,44,47,12,166,79
12/12/2010,0.8,21,50,71,4,274,76
12/12/2010,1.8,69,49,118,3,169,79
12/12/2010,0.9,6,35,42,12,67,54
13/12/2010,0.9,3,30,32,14,35,48
13/12/2010,0.9,4,28,33,13,28,45
13/12/2010,1.0,3,32,35,7,20,44
13/12/2010,1.1,2,28,30,10,20,41
13/12/2010,1.1,2,27,29,11,17,47
13/12/2010,1.2,23,30,54,6,16,47
13/12/2010,2.1,84,35,119,2,14,64
13/12/2010,3.0,159,37,196,2,17,80
13/12/2010,3.2,143,49,192,4,24,98
13/12/2010,3.3,128,71,199,9,34,128
13/12/2010,3.6,108,104,211,18,36,132
13/12/2010,2.5,53,79,132,31,20,74
13/12/2010,1.4,24,42,67,40,10,29
13/12/2010,1.3,25,40,65,39,11,47
13/12/2010,1.0,11,26,37,53,8,54
13/12/2010,0.8,12,21,33,49,7,55
13/12/2010,0.8,12,22,34,35,24,44
13/12/2010,0.8,14,28,42,21,16,52
13/12/2010,1.1,18,41,59,6,25,64
13/12/2010,1.0,7,40,46,10,64,92
13/12/2010,1.0,8,36,44,13,48,78
13/12/2010,1.1,14,37,50,12,35,61
13/12/2010,1.7,54,42,95,6,42,63
13/12/2010,3.0,122,44,165,2,33,79
14/12/2010,1.3,28,38,66,5,36,32
14/12/2010,1.2,33,35,67,5,36,30
14/12/2010,0.9,18,31,50,4,43,26
14/12/2010,0.8,3,25,28,10,41,22
14/12/2010,1.0,7,30,37,4,34,25
14/12/2010,1.1,32,29,61,4,27,25
14/12/2010,2.4,127,33,160,2,26,43
14/12/2010,3.8,214,37,250,2,32,81
14/12/2010,3.6,178,42,220,4,35,89
14/12/2010,3.8,157,90,247,10,22,124
14/12/2010,3.1,91,91,181,19,21,83
14/12/2010,1.6,45,54,99,26,19,52
14/12/2010,1.2,34,46,80,32,17,65
14/12/2010,0.9,15,25,40,41,14,52
14/12/2010,0.8,12,22,34,43,16,54
14/12/2010,0.7,15,25,40,35,62,62
14/12/2010,0.7,18,31,49,25,84,74
14/12/2010,0.9,22,41,63,14,63,86
14/12/2010,1.0,24,45,69,6,39,75
14/12/2010,0.7,5,39,44,9,56,77
14/12/2010,0.9,17,38,55,8,58,69
14/12/2010,1.8,72,43,115,2,45,68
14/12/2010,2.2,104,39,143,3,39,81
14/12/2010,1.5,55,37,92,2,34,51
15/12/2010,1.0,23,35,58,2,30,39
15/12/2010,0.7,11,31,42,4,25,30
15/12/2010,0.6,7,29,36,6,21,26
15/12/2010,0.5,2,25,27,9,14,20
15/12/2010,0.5,4,25,29,9,12,22
15/12/2010,1.0,33,31,64,3,12,31
15/12/2010,2.0,118,32,150,2,12,49
15/12/2010,4.3,275,42,317,2,15,96
15/12/2010,3.2,183,42,225,4,15,96
15/12/2010,-99,-99,-99,-99,-99,-99,-99
15/12/2010,4.3,120,151,271,19,18,158
15/12/2010,2.2,40,73,113,39,8,57
15/12/2010,1.3,20,43,63,50,7,38
15/12/2010,1.4,16,50,66,61,7,57
15/12/2010,1.5,10,52,62,74,7,64
15/12/2010,1.6,11,57,68,79,7,69
15/12/2010,1.3,7,57,63,80,7,67
15/12/2010,2.0,30,74,104,48,8,71
15/12/2010,3.2,64,106,170,11,10,122
15/12/2010,4.9,196,97,293,2,13,133
15/12/2010,4.8,180,88,266,1,13,148
15/12/2010,4.2,171,71,242,1,12,138
15/12/2010,3.3,135,61,197,1,11,101
15/12/2010,2.3,62,56,118,1,10,70
16/12/2010,2.3,59,53,112,1,10,72
16/12/2010,1.9,23,52,74,3,9,68
16/12/2010,1.4,9,41,50,7,8,57
16/12/2010,1.1,4,33,36,11,7,46
16/12/2010,0.9,2,29,31,16,6,34
16/12/2010,1.5,36,39,75,6,7,56
16/12/2010,3.1,148,44,192,1,8,90
16/12/2010,4.9,279,51,328,2,12,153
16/12/2010,4.4,214,58,272,3,13,142
16/12/2010,4.2,130,103,233,11,13,156
16/12/2010,3.5,69,104,173,23,9,116
16/12/2010,2.5,28,79,106,46,8,103
16/12/2010,2.5,21,84,104,63,9,107
16/12/2010,2.3,15,79,94,78,8,103
16/12/2010,2.0,12,72,85,82,8,101
16/12/2010,1.7,9,59,68,83,7,75
16/12/2010,0.8,5,31,36,62,5,22
16/12/2010,0.7,8,25,32,35,4,65
16/12/2010,1.9,47,47,93,19,7,63
16/12/2010,2.2,49,48,97,11,7,58
16/12/2010,2.6,91,57,148,4,8,90
16/12/2010,3.7,150,57,207,1,10,112
16/12/2010,3.3,141,57,198,1,9,117
16/12/2010,2.5,83,56,138,1,8,95
17/12/2010,2.5,78,56,134,1,7,100
17/12/2010,2.0,37,53,89,3,7,82
17/12/2010,1.7,15,49,64,3,6,69
17/12/2010,1.4,14,44,58,7,7,52
17/12/2010,1.2,9,39,48,9,7,51
17/12/2010,1.6,36,42,77,3,6,61
17/12/2010,2.4,93,45,138,2,7,81
17/12/2010,4.9,259,47,306,2,10,125
17/12/2010,4.2,186,56,243,4,12,127
17/12/2010,4.3,142,96,238,8,14,154
17/12/2010,3.2,71,98,169,23,13,136
17/12/2010,2.5,30,82,112,47,10,109
17/12/2010,1.6,14,58,72,72,9,91
17/12/2010,2.2,14,77,91,84,10,117
17/12/2010,2.0,8,64,71,102,9,95
17/12/2010,1.4,6,41,47,94,7,56
17/12/2010,1.2,10,45,54,69,6,58
17/12/2010,2.2,53,69,121,31,7,84
17/12/2010,3.7,124,88,211,3,9,112
17/12/2010,4.0,187,71,259,2,10,122
17/12/2010,4.3,209,68,277,2,10,139
17/12/2010,4.3,214,58,272,2,10,117
17/12/2010,3.1,150,52,202,2,8,87
17/12/2010,2.4,95,48,143,2,7,85
18/12/2010,1.9,76,45,121,2,6,63
18/12/2010,1.7,78,38,116,2,6,50
18/12/2010,1.4,50,38,88,1,6,35
18/12/2010,1.0,42,34,76,1,5,20
18/12/2010,0.9,37,35,72,1,5,29
18/12/2010,0.9,35,33,68,3,5,30
18/12/2010,1.6,75,36,111,2,6,43
18/12/2010,2.9,160,39,199,2,8,69
18/12/2010,3.4,185,49,234,3,9,105
18/12/2010,4.3,176,105,281,8,12,128
18/12/2010,4.0,105,145,249,22,15,158
18/12/2010,2.0,32,78,110,45,8,86
18/12/2010,1.7,24,78,102,54,8,82
18/12/2010,1.7,17,77,94,69,8,88
18/12/2010,1.3,11,56,67,78,7,69
18/12/2010,1.4,9,51,60,77,7,61
18/12/2010,1.4,10,56,67,68,6,60
18/12/2010,2.5,49,82,132,27,7,64
18/12/2010,3.7,110,106,215,6,9,121
18/12/2010,3.1,77,84,161,8,25,100
18/12/2010,2.8,80,75,155,3,41,103
18/12/2010,3.1,104,67,170,2,44,100
18/12/2010,3.1,128,56,184,2,46,78
18/12/2010,2.2,70,51,120,3,42,65
19/12/2010,2.6,93,51,145,2,36,68
19/12/2010,2.3,74,48,123,2,30,62
19/12/2010,1.8,49,44,94,2,27,45
19/12/2010,1.7,51,43,94,2,24,43
19/12/2010,1.2,21,38,59,3,23,38
19/12/2010,1.8,48,42,90,2,24,52
19/12/2010,1.9,50,40,90,2,24,54
19/12/2010,2.3,73,39,112,2,22,73
19/12/2010,2.8,92,47,139,5,26,89
19/12/2010,2.9,59,65,124,15,19,94
19/12/2010,2.7,46,76,122,31,25,96
19/12/2010,2.0,18,59,77,61,34,90
19/12/2010,1.3,9,44,54,84,25,66
19/12/2010,0.9,8,33,41,74,16,33
19/12/2010,0.7,6,20,25,75,9,25
19/12/2010,0.8,4,24,28,84,10,43
19/12/2010,0.8,3,28,31,87,13,67
19/12/2010,1.0,7,44,51,51,18,79
19/12/2010,1.7,35,69,104,13,21,78
19/12/2010,2.4,61,69,129,8,28,112
19/12/2010,1.6,25,58,84,12,43,94
19/12/2010,1.2,14,47,60,18,27,68
19/12/2010,1.1,7,34,41,25,18,50
19/12/2010,1.3,12,40,52,15,16,46
20/12/2010,1.1,15,41,56,12,12,42
20/12/2010,1.4,23,46,70,3,10,42
20/12/2010,0.9,4,32,36,13,8,27
20/12/2010,0.8,1,25,26,18,7,27
20/12/2010,0.7,1,24,25,21,7,28
20/12/2010,1.3,20,40,60,5,7,34
20/12/2010,2.0,87,44,131,2,8,50
20/12/2010,3.7,201,47,248,2,11,101
20/12/2010,3.3,148,54,202,4,11,93
20/12/2010,4.1,159,86,245,8,15,141
20/12/2010,3.9,90,136,226,24,13,138
20/12/2010,2.8,39,105,144,47,12,99
20/12/2010,1.3,19,48,67,55,7,19
20/12/2010,0.9,14,31,45,52,6,21
20/12/2010,0.7,6,23,29,66,5,34
20/12/2010,0.5,3,16,20,66,5,17
20/12/2010,0.5,6,21,27,60,5,35
20/12/2010,0.8,4,32,36,48,6,95
20/12/2010,1.1,3,46,48,33,23,88
20/12/2010,1.8,38,58,96,15,44,97
20/12/2010,2.2,59,64,124,3,47,97
20/12/2010,1.6,26,53,79,9,34,79
20/12/2010,1.1,9,38,47,16,21,57
20/12/2010,1.9,64,47,111,4,15,60
21/12/2010,1.6,60,42,102,4,12,43
21/12/2010,1.2,29,38,67,4,8,38
21/12/2010,0.9,10,29,40,8,6,22
21/12/2010,0.6,1,20,21,20,6,14
21/12/2010,0.8,2,23,25,15,6,22
21/12/2010,1.1,14,31,45,8,5,31
21/12/2010,2.0,78,40,118,4,6,51
21/12/2010,2.4,90,47,137,2,7,69
21/12/2010,3.4,162,52,214,4,10,95
21/12/2010,3.0,79,65,144,14,8,94
21/12/2010,3.1,71,92,163,22,9,115
21/12/2010,1.5,29,51,81,34,6,21
21/12/2010,1.1,20,33,53,36,6,40
21/12/2010,0.8,9,20,29,48,5,40
21/12/2010,0.7,6,19,25,59,5,45
21/12/2010,0.6,5,19,24,59,5,47
21/12/2010,0.7,7,20,26,54,8,59
21/12/2010,0.9,14,28,43,28,5,61
21/12/2010,1.0,14,39,53,10,6,65
21/12/2010,1.2,28,40,67,5,5,76
21/12/2010,1.5,46,37,83,3,8,68
21/12/2010,0.9,7,28,35,12,7,62
21/12/2010,1.1,19,31,50,6,8,48
21/12/2010,0.9,14,28,42,7,6,23
22/12/2010,0.7,7,25,33,12,6,21
22/12/2010,0.8,15,29,44,6,7,26
22/12/2010,1.0,23,31,54,3,7,16
22/12/2010,0.6,8,26,34,6,6,20
22/12/2010,0.7,15,27,43,3,5,16
22/12/2010,0.9,37,28,65,2,5,27
22/12/2010,1.7,85,28,113,2,6,32
22/12/2010,2.7,164,32,196,2,8,64
22/12/2010,2.1,106,34,140,4,8,53
22/12/2010,2.7,128,55,184,8,11,87
22/12/2010,2.9,66,108,174,27,11,108
22/12/2010,2.3,47,82,129,33,8,76
22/12/2010,1.6,33,66,99,40,8,53
22/12/2010,0.8,14,29,43,48,7,36
22/12/2010,0.7,10,26,36,60,7,47
22/12/2010,0.8,9,27,37,54,7,52
22/12/2010,0.7,8,29,37,53,9,54
22/12/2010,0.9,12,42,54,24,17,60
22/12/2010,1.2,17,49,66,12,30,84
22/12/2010,0.7,2,36,38,19,51,76
22/12/2010,0.8,7,37,44,12,42,66
22/12/2010,0.9,14,37,51,6,41,63
22/12/2010,1.5,46,37,83,2,40,66
22/12/2010,1.0,21,37,58,4,43,56
23/12/2010,1.2,47,34,81,2,35,36
23/12/2010,0.8,17,30,48,4,25,21
23/12/2010,1.0,25,31,55,5,24,26
23/12/2010,1.0,14,28,41,5,15,16
23/12/2010,0.8,7,27,34,5,11,17
23/12/2010,0.9,23,30,53,2,10,21
23/12/2010,1.7,67,29,96,1,10,36
23/12/2010,2.2,107,32,140,2,12,66
23/12/2010,2.6,127,37,164,4,16,76
23/12/2010,2.9,116,61,178,9,20,110
23/12/2010,3.6,118,115,233,15,38,134
23/12/2010,3.4,74,120,194,28,24,113
23/12/2010,2.0,32,79,111,44,16,57
23/12/2010,1.2,16,48,64,54,15,51
23/12/2010,1.0,9,34,42,65,15,49
23/12/2010,0.9,9,34,44,63,15,55
23/12/2010,0.8,7,26,32,55,13,43
23/12/2010,1.0,16,47,63,23,55,101
23/12/2010,0.9,11,47,58,14,46,85
23/12/2010,0.8,1,39,40,18,47,87
23/12/2010,2.2,105,51,155,5,41,89
23/12/2010,3.0,150,51,201,2,40,89
23/12/2010,2.6,117,49,166,2,37,81
23/12/2010,2.0,79,43,122,2,57,68
24/12/2010,1.4,44,40,84,2,54,60
24/12/2010,1.2,21,40,61,3,47,45
24/12/2010,1.2,13,38,51,4,26,46
24/12/2010,1.1,14,37,51,3,20,40
24/12/2010,0.9,8,31,39,5,14,36
24/12/2010,1.1,23,33,55,2,10,36
24/12/2010,1.8,59,35,94,1,9,37
24/12/2010,2.6,137,38,175,2,12,63
24/12/2010,3.0,142,40,182,4,14,107
24/12/2010,3.6,152,74,226,7,18,119
24/12/2010,3.0,85,93,178,19,16,112
24/12/2010,1.6,30,56,86,40,11,71
24/12/2010,-99,-99,-99,-99,-99,-99,-99
24/12/2010,-99,-99,-99,-99,-99,-99,-99
24/12/2010,0.5,9,34,43,73,8,75
24/12/2010,0.4,5,28,33,80,8,69
24/12/2010,0.2,4,29,32,75,8,61
